customer_id,total_orders,lifetime_sales,loyalty_tier,discount
104486,153,1098.60,Standard,"5% Discount"
100041,155,1098.15,Standard,"5% Discount"
157511,155,1098.15,Standard,"5% Discount"
148474,103,1095.90,Standard,"5% Discount"
151176,103,1095.90,Standard,"5% Discount"
116687,103,1095.90,Standard,"5% Discount"
123036,104,1094.70,Standard,"5% Discount"
166464,104,1094.70,Standard,"5% Discount"
137743,104,1094.70,Standard,"5% Discount"
138359,104,1094.70,Standard,"5% Discount"
128447,99,1093.25,Standard,"5% Discount"
117919,99,1093.25,Standard,"5% Discount"
113978,150,1092.95,Standard,"5% Discount"
164784,153,1087.65,Standard,"5% Discount"
146157,155,1087.50,Standard,"5% Discount"
140172,88,1085.25,Standard,"5% Discount"
135391,99,1084.00,Standard,"5% Discount"
157924,99,1084.00,Standard,"5% Discount"
100811,99,1084.00,Standard,"5% Discount"
111976,99,1084.00,Standard,"5% Discount"
120096,99,1084.00,Standard,"5% Discount"
109862,102,1083.75,Standard,"5% Discount"
125269,102,1083.75,Standard,"5% Discount"
167745,150,1083.70,Standard,"5% Discount"
118486,150,1083.55,Standard,"5% Discount"
113516,101,1083.40,Standard,"5% Discount"
123932,101,1083.40,Standard,"5% Discount"
138968,101,1083.40,Standard,"5% Discount"
124506,103,1079.60,Standard,"5% Discount"
131961,103,1079.60,Standard,"5% Discount"
151372,153,1079.60,Standard,"5% Discount"
155054,153,1079.60,Standard,"5% Discount"
157021,103,1079.60,Standard,"5% Discount"
166492,103,1079.60,Standard,"5% Discount"
151316,99,1074.75,Standard,"5% Discount"
161361,99,1074.75,Standard,"5% Discount"
169663,99,1074.75,Standard,"5% Discount"
100230,149,1074.75,Standard,"5% Discount"
106334,101,1074.30,Standard,"5% Discount"
109456,101,1074.30,Standard,"5% Discount"
120005,101,1074.30,Standard,"5% Discount"
132451,101,1074.30,Standard,"5% Discount"
143245,101,1074.30,Standard,"5% Discount"
154823,155,1073.10,Standard,"5% Discount"
157448,104,1069.65,Standard,"5% Discount"
128013,104,1069.65,Standard,"5% Discount"
139542,104,1069.65,Standard,"5% Discount"
142419,104,1069.65,Standard,"5% Discount"
145709,104,1069.65,Standard,"5% Discount"
132521,149,1066.50,Standard,"5% Discount"
137512,100,1066.50,Standard,"5% Discount"
138870,100,1066.50,Standard,"5% Discount"
145835,100,1066.50,Standard,"5% Discount"
100734,100,1066.50,Standard,"5% Discount"
123337,100,1066.50,Standard,"5% Discount"
167150,100,1066.50,Standard,"5% Discount"
158442,151,1066.35,Standard,"5% Discount"
120502,151,1066.20,Standard,"5% Discount"
107748,102,1065.90,Standard,"5% Discount"
126627,102,1065.90,Standard,"5% Discount"
140914,102,1065.90,Standard,"5% Discount"
108581,99,1065.50,Standard,"5% Discount"
151008,99,1065.50,Standard,"5% Discount"
134404,101,1065.20,Standard,"5% Discount"
115511,101,1065.20,Standard,"5% Discount"
121965,151,1065.20,Standard,"5% Discount"
155460,103,1063.30,Standard,"5% Discount"
120901,154,1062.10,Standard,"5% Discount"
142643,99,1056.25,Standard,"5% Discount"
157588,101,1056.10,Standard,"5% Discount"
102414,153,1055.55,Standard,"5% Discount"
156356,154,1053.35,Standard,"5% Discount"
112389,100,1048.50,Standard,"5% Discount"
109806,153,1048.05,Standard,"5% Discount"
142335,102,1048.05,Standard,"5% Discount"
152415,102,1048.05,Standard,"5% Discount"
159142,102,1048.05,Standard,"5% Discount"
166051,102,1048.05,Standard,"5% Discount"
167255,153,1048.05,Standard,"5% Discount"
137239,152,1047.70,Standard,"5% Discount"
124051,50,1047.00,Standard,"5% Discount"
125234,100,1047.00,Standard,"5% Discount"
132080,50,1047.00,Standard,"5% Discount"
134222,50,1047.00,Standard,"5% Discount"
136581,50,1047.00,Standard,"5% Discount"
138940,50,1047.00,Standard,"5% Discount"
139850,100,1047.00,Standard,"5% Discount"
139885,50,1047.00,Standard,"5% Discount"
141649,50,1047.00,Standard,"5% Discount"
146360,50,1047.00,Standard,"5% Discount"
100293,50,1047.00,Standard,"5% Discount"
101175,50,1047.00,Standard,"5% Discount"
101623,50,1047.00,Standard,"5% Discount"
103128,50,1047.00,Standard,"5% Discount"
105893,50,1047.00,Standard,"5% Discount"
109127,50,1047.00,Standard,"5% Discount"
109232,50,1047.00,Standard,"5% Discount"
111493,50,1047.00,Standard,"5% Discount"
112144,100,1047.00,Standard,"5% Discount"
113971,50,1047.00,Standard,"5% Discount"
114503,50,1047.00,Standard,"5% Discount"
115084,50,1047.00,Standard,"5% Discount"
115980,100,1047.00,Standard,"5% Discount"
117226,50,1047.00,Standard,"5% Discount"
118598,50,1047.00,Standard,"5% Discount"
119452,50,1047.00,Standard,"5% Discount"
120950,50,1047.00,Standard,"5% Discount"
149223,50,1047.00,Standard,"5% Discount"
153752,50,1047.00,Standard,"5% Discount"
154011,100,1047.00,Standard,"5% Discount"
166471,100,1047.00,Standard,"5% Discount"
156349,155,1044.60,Standard,"5% Discount"
155173,150,1039.25,Standard,"5% Discount"
151155,100,1030.50,Standard,"5% Discount"
133872,100,1030.50,Standard,"5% Discount"
105102,151,1030.50,Standard,"5% Discount"
147452,150,1030.00,Standard,"5% Discount"
105130,101,1029.50,Standard,"5% Discount"
120740,101,1029.50,Standard,"5% Discount"
121251,101,1029.50,Standard,"5% Discount"
111703,101,1020.75,Standard,"5% Discount"
114405,101,1020.75,Standard,"5% Discount"
146836,101,1020.75,Standard,"5% Discount"
125472,151,1020.75,Standard,"5% Discount"
126200,101,1020.75,Standard,"5% Discount"
134838,101,1020.75,Standard,"5% Discount"
166219,104,1019.55,Standard,"5% Discount"
125290,102,1012.35,Standard,"5% Discount"
144288,101,1012.00,Standard,"5% Discount"
123225,101,1012.00,Standard,"5% Discount"
151589,101,1012.00,Standard,"5% Discount"
156265,135,1005.80,Standard,"5% Discount"
151855,85,1003.75,Standard,"5% Discount"
126536,101,1003.25,Standard,"5% Discount"
122798,101,1003.25,Standard,"5% Discount"
102036,51,994.50,Standard,"5% Discount"
102722,51,994.50,Standard,"5% Discount"
103891,51,994.50,Standard,"5% Discount"
104647,51,994.50,Standard,"5% Discount"
105172,51,994.50,Standard,"5% Discount"
107349,51,994.50,Standard,"5% Discount"
108672,51,994.50,Standard,"5% Discount"
111990,51,994.50,Standard,"5% Discount"
115091,102,994.50,Standard,"5% Discount"
116498,51,994.50,Standard,"5% Discount"
118906,51,994.50,Standard,"5% Discount"
119424,102,994.50,Standard,"5% Discount"
120222,102,994.50,Standard,"5% Discount"
123176,102,994.50,Standard,"5% Discount"
147473,51,994.50,Standard,"5% Discount"
148320,51,994.50,Standard,"5% Discount"
148383,51,994.50,Standard,"5% Discount"
149349,51,994.50,Standard,"5% Discount"
149601,102,994.50,Standard,"5% Discount"
149972,102,994.50,Standard,"5% Discount"
151785,51,994.50,Standard,"5% Discount"
152436,51,994.50,Standard,"5% Discount"
153374,51,994.50,Standard,"5% Discount"
156818,51,994.50,Standard,"5% Discount"
156923,51,994.50,Standard,"5% Discount"
157000,102,994.50,Standard,"5% Discount"
158575,51,994.50,Standard,"5% Discount"
164336,102,994.50,Standard,"5% Discount"
164427,51,994.50,Standard,"5% Discount"
164966,51,994.50,Standard,"5% Discount"
166373,51,994.50,Standard,"5% Discount"
167549,51,994.50,Standard,"5% Discount"
123617,51,994.50,Standard,"5% Discount"
124100,51,994.50,Standard,"5% Discount"
124926,51,994.50,Standard,"5% Discount"
126396,51,994.50,Standard,"5% Discount"
127859,51,994.50,Standard,"5% Discount"
131583,51,994.50,Standard,"5% Discount"
133802,51,994.50,Standard,"5% Discount"
134285,102,994.50,Standard,"5% Discount"
135076,51,994.50,Standard,"5% Discount"
136189,51,994.50,Standard,"5% Discount"
140851,51,994.50,Standard,"5% Discount"
140886,51,994.50,Standard,"5% Discount"
142251,51,994.50,Standard,"5% Discount"
142328,51,994.50,Standard,"5% Discount"
144386,51,994.50,Standard,"5% Discount"
146143,51,994.50,Standard,"5% Discount"
114195,134,978.50,Standard,"5% Discount"
152072,135,970.25,Standard,"5% Discount"
140298,187,960.70,Standard,"5% Discount"
150434,181,959.05,Standard,"5% Discount"
147235,53,954.00,Standard,"5% Discount"
147340,53,954.00,Standard,"5% Discount"
147984,53,954.00,Standard,"5% Discount"
150875,106,954.00,Standard,"5% Discount"
150924,53,954.00,Standard,"5% Discount"
152422,53,954.00,Standard,"5% Discount"
152898,53,954.00,Standard,"5% Discount"
154088,53,954.00,Standard,"5% Discount"
154851,53,954.00,Standard,"5% Discount"
155565,53,954.00,Standard,"5% Discount"
156314,53,954.00,Standard,"5% Discount"
158365,53,954.00,Standard,"5% Discount"
158547,53,954.00,Standard,"5% Discount"
159338,53,954.00,Standard,"5% Discount"
159415,53,954.00,Standard,"5% Discount"
161844,106,954.00,Standard,"5% Discount"
163405,106,954.00,Standard,"5% Discount"
163734,53,954.00,Standard,"5% Discount"
163986,53,954.00,Standard,"5% Discount"
164035,53,954.00,Standard,"5% Discount"
164049,53,954.00,Standard,"5% Discount"
164917,53,954.00,Standard,"5% Discount"
165015,53,954.00,Standard,"5% Discount"
165477,53,954.00,Standard,"5% Discount"
165568,53,954.00,Standard,"5% Discount"
166891,53,954.00,Standard,"5% Discount"
167486,53,954.00,Standard,"5% Discount"
123540,53,954.00,Standard,"5% Discount"
125171,53,954.00,Standard,"5% Discount"
126284,53,954.00,Standard,"5% Discount"
128426,53,954.00,Standard,"5% Discount"
129392,53,954.00,Standard,"5% Discount"
129574,53,954.00,Standard,"5% Discount"
130155,53,954.00,Standard,"5% Discount"
130715,53,954.00,Standard,"5% Discount"
132122,53,954.00,Standard,"5% Discount"
132948,53,954.00,Standard,"5% Discount"
134978,53,954.00,Standard,"5% Discount"
138002,106,954.00,Standard,"5% Discount"
139493,53,954.00,Standard,"5% Discount"
140403,106,954.00,Standard,"5% Discount"
140613,53,954.00,Standard,"5% Discount"
140809,53,954.00,Standard,"5% Discount"
141705,53,954.00,Standard,"5% Discount"
142811,53,954.00,Standard,"5% Discount"
145443,53,954.00,Standard,"5% Discount"
146038,53,954.00,Standard,"5% Discount"
100013,159,954.00,Standard,"5% Discount"
100377,53,954.00,Standard,"5% Discount"
100860,53,954.00,Standard,"5% Discount"
101581,53,954.00,Standard,"5% Discount"
101910,53,954.00,Standard,"5% Discount"
102890,53,954.00,Standard,"5% Discount"
103366,53,954.00,Standard,"5% Discount"
103919,53,954.00,Standard,"5% Discount"
104010,53,954.00,Standard,"5% Discount"
104108,53,954.00,Standard,"5% Discount"
105193,53,954.00,Standard,"5% Discount"
105900,53,954.00,Standard,"5% Discount"
112396,106,954.00,Standard,"5% Discount"
114517,106,954.00,Standard,"5% Discount"
115448,53,954.00,Standard,"5% Discount"
115483,53,954.00,Standard,"5% Discount"
115924,53,954.00,Standard,"5% Discount"
116225,53,954.00,Standard,"5% Discount"
117086,53,954.00,Standard,"5% Discount"
117681,53,954.00,Standard,"5% Discount"
118346,53,954.00,Standard,"5% Discount"
119445,53,954.00,Standard,"5% Discount"
122756,102,946.95,Standard,"5% Discount"
156510,157,946.80,Standard,"5% Discount"
104129,78,945.75,Standard,"5% Discount"
100055,102,939.90,Standard,"5% Discount"
106656,102,939.90,Standard,"5% Discount"
115252,102,939.90,Standard,"5% Discount"
121755,102,939.90,Standard,"5% Discount"
150357,102,939.90,Standard,"5% Discount"
169999,102,939.90,Standard,"5% Discount"
125115,102,939.90,Standard,"5% Discount"
131968,102,939.90,Standard,"5% Discount"
136350,102,939.90,Standard,"5% Discount"
144071,102,939.90,Standard,"5% Discount"
126053,104,939.60,Standard,"5% Discount"
105690,157,939.60,Standard,"5% Discount"
119214,104,939.60,Standard,"5% Discount"
152562,104,939.60,Standard,"5% Discount"
133228,103,937.70,Standard,"5% Discount"
120936,103,937.70,Standard,"5% Discount"
102316,102,932.85,Standard,"5% Discount"
116484,102,932.85,Standard,"5% Discount"
123274,102,932.85,Standard,"5% Discount"
150007,102,932.85,Standard,"5% Discount"
161830,102,932.85,Standard,"5% Discount"
165316,151,932.85,Standard,"5% Discount"
127285,102,932.85,Standard,"5% Discount"
128370,102,932.85,Standard,"5% Discount"
130911,102,932.85,Standard,"5% Discount"
145135,102,932.85,Standard,"5% Discount"
133123,104,932.40,Standard,"5% Discount"
101700,104,932.40,Standard,"5% Discount"
102981,104,932.40,Standard,"5% Discount"
115546,104,932.40,Standard,"5% Discount"
152156,104,932.40,Standard,"5% Discount"
157217,104,932.40,Standard,"5% Discount"
108070,104,928.95,Standard,"5% Discount"
110604,157,928.95,Standard,"5% Discount"
111528,104,928.95,Standard,"5% Discount"
108105,102,925.80,Standard,"5% Discount"
131380,102,925.80,Standard,"5% Discount"
139759,102,925.80,Standard,"5% Discount"
114314,104,925.20,Standard,"5% Discount"
130491,152,923.60,Standard,"5% Discount"
150490,154,923.30,Standard,"5% Discount"
161095,103,921.40,Standard,"5% Discount"
168564,156,921.40,Standard,"5% Discount"
110198,103,921.40,Standard,"5% Discount"
122371,103,921.40,Standard,"5% Discount"
133753,156,921.40,Standard,"5% Discount"
124247,49,918.75,Standard,"5% Discount"
125220,49,918.75,Standard,"5% Discount"
125563,98,918.75,Standard,"5% Discount"
125969,98,918.75,Standard,"5% Discount"
128195,49,918.75,Standard,"5% Discount"
128958,49,918.75,Standard,"5% Discount"
129476,49,918.75,Standard,"5% Discount"
130001,49,918.75,Standard,"5% Discount"
130365,98,918.75,Standard,"5% Discount"
131303,49,918.75,Standard,"5% Discount"
135013,49,918.75,Standard,"5% Discount"
135405,98,918.75,Standard,"5% Discount"
136497,49,918.75,Standard,"5% Discount"
136882,49,918.75,Standard,"5% Discount"
137939,49,918.75,Standard,"5% Discount"
138079,49,918.75,Standard,"5% Discount"
140312,49,918.75,Standard,"5% Discount"
141103,49,918.75,Standard,"5% Discount"
141278,49,918.75,Standard,"5% Discount"
141663,49,918.75,Standard,"5% Discount"
142041,49,918.75,Standard,"5% Discount"
143343,49,918.75,Standard,"5% Discount"
143609,49,918.75,Standard,"5% Discount"
145128,49,918.75,Standard,"5% Discount"
145611,49,918.75,Standard,"5% Discount"
145737,49,918.75,Standard,"5% Discount"
146794,49,918.75,Standard,"5% Discount"
146913,49,918.75,Standard,"5% Discount"
151974,49,918.75,Standard,"5% Discount"
152835,49,918.75,Standard,"5% Discount"
153129,49,918.75,Standard,"5% Discount"
155089,49,918.75,Standard,"5% Discount"
155824,98,918.75,Standard,"5% Discount"
157091,49,918.75,Standard,"5% Discount"
157840,49,918.75,Standard,"5% Discount"
158561,49,918.75,Standard,"5% Discount"
159156,49,918.75,Standard,"5% Discount"
159856,49,918.75,Standard,"5% Discount"
163034,49,918.75,Standard,"5% Discount"
163566,49,918.75,Standard,"5% Discount"
163951,49,918.75,Standard,"5% Discount"
164175,49,918.75,Standard,"5% Discount"
164777,49,918.75,Standard,"5% Discount"
165379,98,918.75,Standard,"5% Discount"
165540,49,918.75,Standard,"5% Discount"
165589,49,918.75,Standard,"5% Discount"
167416,49,918.75,Standard,"5% Discount"
169929,49,918.75,Standard,"5% Discount"
169978,98,918.75,Standard,"5% Discount"
102659,49,918.75,Standard,"5% Discount"
103954,49,918.75,Standard,"5% Discount"
104983,49,918.75,Standard,"5% Discount"
108364,49,918.75,Standard,"5% Discount"
109946,49,918.75,Standard,"5% Discount"
110212,49,918.75,Standard,"5% Discount"
110996,49,918.75,Standard,"5% Discount"
111171,49,918.75,Standard,"5% Discount"
112928,49,918.75,Standard,"5% Discount"
115175,49,918.75,Standard,"5% Discount"
116666,49,918.75,Standard,"5% Discount"
118311,49,918.75,Standard,"5% Discount"
118500,49,918.75,Standard,"5% Discount"
119165,49,918.75,Standard,"5% Discount"
120719,49,918.75,Standard,"5% Discount"
122714,49,918.75,Standard,"5% Discount"
149916,100,918.60,Standard,"5% Discount"
104640,100,918.45,Standard,"5% Discount"
121398,100,918.45,Standard,"5% Discount"
122567,100,918.45,Standard,"5% Discount"
115224,100,918.30,Standard,"5% Discount"
126571,100,918.30,Standard,"5% Discount"
152128,100,918.30,Standard,"5% Discount"
159212,100,918.30,Standard,"5% Discount"
148551,51,918.00,Standard,"5% Discount"
149699,51,918.00,Standard,"5% Discount"
150532,51,918.00,Standard,"5% Discount"
151295,102,918.00,Standard,"5% Discount"
151498,51,918.00,Standard,"5% Discount"
152646,51,918.00,Standard,"5% Discount"
153150,51,918.00,Standard,"5% Discount"
153220,51,918.00,Standard,"5% Discount"
154536,51,918.00,Standard,"5% Discount"
157133,51,918.00,Standard,"5% Discount"
157350,51,918.00,Standard,"5% Discount"
158386,51,918.00,Standard,"5% Discount"
158792,51,918.00,Standard,"5% Discount"
160458,51,918.00,Standard,"5% Discount"
160479,51,918.00,Standard,"5% Discount"
161158,51,918.00,Standard,"5% Discount"
161557,51,918.00,Standard,"5% Discount"
161592,51,918.00,Standard,"5% Discount"
161676,51,918.00,Standard,"5% Discount"
161739,51,918.00,Standard,"5% Discount"
163090,51,918.00,Standard,"5% Discount"
164056,51,918.00,Standard,"5% Discount"
164819,51,918.00,Standard,"5% Discount"
165148,51,918.00,Standard,"5% Discount"
100965,51,918.00,Standard,"5% Discount"
103464,51,918.00,Standard,"5% Discount"
103723,51,918.00,Standard,"5% Discount"
104577,51,918.00,Standard,"5% Discount"
105620,102,918.00,Standard,"5% Discount"
106705,51,918.00,Standard,"5% Discount"
108497,51,918.00,Standard,"5% Discount"
109855,102,918.00,Standard,"5% Discount"
110611,51,918.00,Standard,"5% Discount"
111241,51,918.00,Standard,"5% Discount"
111808,51,918.00,Standard,"5% Discount"
113201,51,918.00,Standard,"5% Discount"
114636,51,918.00,Standard,"5% Discount"
115595,51,918.00,Standard,"5% Discount"
115609,51,918.00,Standard,"5% Discount"
116239,51,918.00,Standard,"5% Discount"
117429,51,918.00,Standard,"5% Discount"
118129,51,918.00,Standard,"5% Discount"
119305,51,918.00,Standard,"5% Discount"
120362,51,918.00,Standard,"5% Discount"
120369,51,918.00,Standard,"5% Discount"
123855,51,918.00,Standard,"5% Discount"
124233,51,918.00,Standard,"5% Discount"
124527,51,918.00,Standard,"5% Discount"
124765,51,918.00,Standard,"5% Discount"
125150,51,918.00,Standard,"5% Discount"
126634,51,918.00,Standard,"5% Discount"
129924,102,918.00,Standard,"5% Discount"
130610,51,918.00,Standard,"5% Discount"
132297,102,918.00,Standard,"5% Discount"
132864,51,918.00,Standard,"5% Discount"
133235,51,918.00,Standard,"5% Discount"
134887,51,918.00,Standard,"5% Discount"
135461,51,918.00,Standard,"5% Discount"
137106,51,918.00,Standard,"5% Discount"
137785,51,918.00,Standard,"5% Discount"
139248,51,918.00,Standard,"5% Discount"
139577,51,918.00,Standard,"5% Discount"
139787,51,918.00,Standard,"5% Discount"
139857,51,918.00,Standard,"5% Discount"
140585,153,918.00,Standard,"5% Discount"
141082,102,918.00,Standard,"5% Discount"
141173,51,918.00,Standard,"5% Discount"
141509,51,918.00,Standard,"5% Discount"
141586,51,918.00,Standard,"5% Discount"
141719,51,918.00,Standard,"5% Discount"
143448,51,918.00,Standard,"5% Discount"
143616,51,918.00,Standard,"5% Discount"
144281,51,918.00,Standard,"5% Discount"
144568,51,918.00,Standard,"5% Discount"
144680,51,918.00,Standard,"5% Discount"
145807,51,918.00,Standard,"5% Discount"
146493,51,918.00,Standard,"5% Discount"
168823,85,917.25,Standard,"5% Discount"
122077,101,908.90,Standard,"5% Discount"
111059,103,905.10,Standard,"5% Discount"
113621,103,905.10,Standard,"5% Discount"
153178,103,905.10,Standard,"5% Discount"
158911,103,905.10,Standard,"5% Discount"
164091,103,905.10,Standard,"5% Discount"
126914,104,903.90,Standard,"5% Discount"
134733,104,903.90,Standard,"5% Discount"
100363,104,903.90,Standard,"5% Discount"
110821,104,903.90,Standard,"5% Discount"
117800,104,903.90,Standard,"5% Discount"
107181,76,902.25,Standard,"5% Discount"
156811,78,901.80,Standard,"5% Discount"
133704,78,901.80,Standard,"5% Discount"
123043,100,900.75,Standard,"5% Discount"
101182,99,900.25,Standard,"5% Discount"
106264,99,900.25,Standard,"5% Discount"
143077,99,900.25,Standard,"5% Discount"
151827,99,900.25,Standard,"5% Discount"
155551,99,900.25,Standard,"5% Discount"
164007,99,900.25,Standard,"5% Discount"
154900,102,900.15,Standard,"5% Discount"
157406,101,899.80,Standard,"5% Discount"
101434,101,899.80,Standard,"5% Discount"
117135,150,891.50,Standard,"5% Discount"
100531,99,891.00,Standard,"5% Discount"
101889,86,891.00,Standard,"5% Discount"
112830,99,891.00,Standard,"5% Discount"
121013,99,891.00,Standard,"5% Discount"
149944,99,891.00,Standard,"5% Discount"
140921,99,891.00,Standard,"5% Discount"
139486,101,890.70,Standard,"5% Discount"
105158,101,890.70,Standard,"5% Discount"
163825,101,890.70,Standard,"5% Discount"
131065,153,888.80,Standard,"5% Discount"
135307,100,882.75,Standard,"5% Discount"
140004,100,882.75,Standard,"5% Discount"
157945,100,882.75,Standard,"5% Discount"
161305,100,882.75,Standard,"5% Discount"
155817,102,882.30,Standard,"5% Discount"
159611,102,882.30,Standard,"5% Discount"
162481,102,882.30,Standard,"5% Discount"
167626,102,882.30,Standard,"5% Discount"
124303,102,882.30,Standard,"5% Discount"
136721,102,882.30,Standard,"5% Discount"
139962,102,882.30,Standard,"5% Discount"
111927,102,882.30,Standard,"5% Discount"
115455,102,882.30,Standard,"5% Discount"
133445,99,881.75,Standard,"5% Discount"
141250,99,881.75,Standard,"5% Discount"
118759,104,878.85,Standard,"5% Discount"
102498,50,872.50,Standard,"5% Discount"
102771,50,872.50,Standard,"5% Discount"
103205,50,872.50,Standard,"5% Discount"
104822,50,872.50,Standard,"5% Discount"
105256,50,872.50,Standard,"5% Discount"
109218,50,872.50,Standard,"5% Discount"
110373,100,872.50,Standard,"5% Discount"
111178,50,872.50,Standard,"5% Discount"
111416,50,872.50,Standard,"5% Discount"
112014,50,872.50,Standard,"5% Discount"
115336,50,872.50,Standard,"5% Discount"
115952,50,872.50,Standard,"5% Discount"
116519,50,872.50,Standard,"5% Discount"
116561,100,872.50,Standard,"5% Discount"
116855,50,872.50,Standard,"5% Discount"
118402,50,872.50,Standard,"5% Discount"
121699,50,872.50,Standard,"5% Discount"
147039,100,872.50,Standard,"5% Discount"
147991,50,872.50,Standard,"5% Discount"
148796,50,872.50,Standard,"5% Discount"
149993,50,872.50,Standard,"5% Discount"
151323,50,872.50,Standard,"5% Discount"
152079,50,872.50,Standard,"5% Discount"
153157,50,872.50,Standard,"5% Discount"
153318,50,872.50,Standard,"5% Discount"
153549,50,872.50,Standard,"5% Discount"
154361,50,872.50,Standard,"5% Discount"
159282,50,872.50,Standard,"5% Discount"
160325,100,872.50,Standard,"5% Discount"
160934,50,872.50,Standard,"5% Discount"
161634,50,872.50,Standard,"5% Discount"
163573,50,872.50,Standard,"5% Discount"
164357,50,872.50,Standard,"5% Discount"
164539,50,872.50,Standard,"5% Discount"
166919,50,872.50,Standard,"5% Discount"
169789,50,872.50,Standard,"5% Discount"
169803,100,872.50,Standard,"5% Discount"
125696,50,872.50,Standard,"5% Discount"
126354,100,872.50,Standard,"5% Discount"
126550,50,872.50,Standard,"5% Discount"
127117,50,872.50,Standard,"5% Discount"
131625,50,872.50,Standard,"5% Discount"
133025,50,872.50,Standard,"5% Discount"
133067,100,872.50,Standard,"5% Discount"
133508,50,872.50,Standard,"5% Discount"
134425,50,872.50,Standard,"5% Discount"
135174,50,872.50,Standard,"5% Discount"
135636,50,872.50,Standard,"5% Discount"
137603,50,872.50,Standard,"5% Discount"
138037,50,872.50,Standard,"5% Discount"
140207,50,872.50,Standard,"5% Discount"
141523,100,872.50,Standard,"5% Discount"
144820,50,872.50,Standard,"5% Discount"
146682,50,872.50,Standard,"5% Discount"
167094,154,871.30,Standard,"5% Discount"
150525,100,864.75,Standard,"5% Discount"
161970,100,864.75,Standard,"5% Discount"
162033,100,864.75,Standard,"5% Discount"
169194,100,864.75,Standard,"5% Discount"
106432,100,864.75,Standard,"5% Discount"
122609,100,864.75,Standard,"5% Discount"
124079,100,864.75,Standard,"5% Discount"
127334,100,864.75,Standard,"5% Discount"
130211,100,864.75,Standard,"5% Discount"
138100,102,864.45,Standard,"5% Discount"
148068,102,864.45,Standard,"5% Discount"
148285,102,864.45,Standard,"5% Discount"
155761,102,864.45,Standard,"5% Discount"
158491,102,864.45,Standard,"5% Discount"
167703,102,864.45,Standard,"5% Discount"
167850,102,864.45,Standard,"5% Discount"
107916,102,864.45,Standard,"5% Discount"
109932,102,864.45,Standard,"5% Discount"
110975,101,855.00,Standard,"5% Discount"
113453,101,855.00,Standard,"5% Discount"
120355,101,855.00,Standard,"5% Discount"
134075,101,855.00,Standard,"5% Discount"
142727,101,855.00,Standard,"5% Discount"
156251,101,855.00,Standard,"5% Discount"
162565,151,855.00,Standard,"5% Discount"
136371,104,853.80,Standard,"5% Discount"
136728,104,853.80,Standard,"5% Discount"
150581,100,846.75,Standard,"5% Discount"
168480,102,846.60,Standard,"5% Discount"
110478,102,846.60,Standard,"5% Discount"
133081,102,846.60,Standard,"5% Discount"
146528,102,846.60,Standard,"5% Discount"
148411,101,846.25,Standard,"5% Discount"
105599,101,846.25,Standard,"5% Discount"
111094,101,846.25,Standard,"5% Discount"
128076,137,836.60,Standard,"5% Discount"
123526,51,828.75,Standard,"5% Discount"
123624,51,828.75,Standard,"5% Discount"
123666,51,828.75,Standard,"5% Discount"
127369,51,828.75,Standard,"5% Discount"
130890,51,828.75,Standard,"5% Discount"
131093,51,828.75,Standard,"5% Discount"
131387,51,828.75,Standard,"5% Discount"
131779,51,828.75,Standard,"5% Discount"
133249,51,828.75,Standard,"5% Discount"
134943,51,828.75,Standard,"5% Discount"
135972,102,828.75,Standard,"5% Discount"
137750,51,828.75,Standard,"5% Discount"
139997,51,828.75,Standard,"5% Discount"
140641,51,828.75,Standard,"5% Discount"
142489,51,828.75,Standard,"5% Discount"
145121,51,828.75,Standard,"5% Discount"
145457,51,828.75,Standard,"5% Discount"
145926,51,828.75,Standard,"5% Discount"
100951,51,828.75,Standard,"5% Discount"
101126,51,828.75,Standard,"5% Discount"
102967,51,828.75,Standard,"5% Discount"
104913,51,828.75,Standard,"5% Discount"
105634,51,828.75,Standard,"5% Discount"
105753,51,828.75,Standard,"5% Discount"
106243,51,828.75,Standard,"5% Discount"
106600,51,828.75,Standard,"5% Discount"
108630,51,828.75,Standard,"5% Discount"
112200,51,828.75,Standard,"5% Discount"
113117,51,828.75,Standard,"5% Discount"
113390,102,828.75,Standard,"5% Discount"
114377,51,828.75,Standard,"5% Discount"
115525,51,828.75,Standard,"5% Discount"
116939,51,828.75,Standard,"5% Discount"
117604,51,828.75,Standard,"5% Discount"
118332,51,828.75,Standard,"5% Discount"
119319,51,828.75,Standard,"5% Discount"
120558,51,828.75,Standard,"5% Discount"
120803,51,828.75,Standard,"5% Discount"
121629,51,828.75,Standard,"5% Discount"
121804,51,828.75,Standard,"5% Discount"
122217,51,828.75,Standard,"5% Discount"
147606,51,828.75,Standard,"5% Discount"
147998,51,828.75,Standard,"5% Discount"
148593,51,828.75,Standard,"5% Discount"
148628,51,828.75,Standard,"5% Discount"
148866,51,828.75,Standard,"5% Discount"
149076,51,828.75,Standard,"5% Discount"
149629,51,828.75,Standard,"5% Discount"
150140,51,828.75,Standard,"5% Discount"
150609,51,828.75,Standard,"5% Discount"
151379,51,828.75,Standard,"5% Discount"
154102,51,828.75,Standard,"5% Discount"
154109,102,828.75,Standard,"5% Discount"
154508,51,828.75,Standard,"5% Discount"
154732,51,828.75,Standard,"5% Discount"
156300,51,828.75,Standard,"5% Discount"
157805,51,828.75,Standard,"5% Discount"
158064,51,828.75,Standard,"5% Discount"
158659,51,828.75,Standard,"5% Discount"
160696,51,828.75,Standard,"5% Discount"
